ANO;ESTADO;CÓDIGO IBGE;Município;Vendas
2011;Alagoas ;2704807;MARIBONDO;363337
2011;Alagoas ;2705002;MATA GRANDE;189020
2011;Alagoas ;2705101;MATRIZ DE CAMARAGIBE;365372
2011;Alagoas ;2705200;MESSIAS;553046
2011;Alagoas ;2705507;MURICI;633962
2011;Alagoas ;2705606;NOVO LINO;114257
2011;Alagoas ;2705705;OLHO D AGUA DAS FLORES;432543
2011;Alagoas ;2706000;OLIVENCA;275759
2011;Alagoas ;2706109;OURO BRANCO;447902
2011;Alagoas ;2706307;PALMEIRA DOS INDIOS;2968007
2011;Alagoas ;2706406;PAO DE ACUCAR;670490
2011;Alagoas ;2706448;PARIPUEIRA;1680462
2011;Alagoas ;2706505;PASSO DE CAMARAGIBE;71771
2011;Alagoas ;2706604;PAULO JACINTO;143195
2011;Alagoas ;2706703;PENEDO;1659307
2011;Alagoas ;2706802;PIACABUCU;734630
2011;Alagoas ;2706901;PILAR;816475
2011;Alagoas ;2707107;PIRANHAS;249053
2011;Alagoas ;2707206;POCO DAS TRINCHEIRAS;14976
2011;Alagoas ;2707305;PORTO CALVO;1094363
2011;Alagoas ;2707404;PORTO DE PEDRAS;72504
2011;Alagoas ;2707503;PORTO REAL DO COLEGIO;801
2011;Alagoas ;2707602;QUEBRANGULO;95430
2011;Alagoas ;2707701;RIO LARGO;1684688
2011;Alagoas ;2707800;ROTEIRO;47125
2011;Alagoas ;2707909;SANTA LUZIA DO NORTE;151311
2011;Alagoas ;2708006;SANTANA DO IPANEMA;796860
2011;Alagoas ;2708105;SANTANA DO MUNDAU;95550
2011;Alagoas ;2708303;SAO JOSE DA LAJE;526647
2011;Alagoas ;2708402;SAO JOSE DA TAPERA;333047
2011;Alagoas ;2708501;SAO LUIS DO QUITUNDE;815660
2011;Alagoas ;2708600;SAO MIGUEL DOS CAMPOS;1996874
2011;Alagoas ;2708709;SAO MIGUEL DOS MILAGRES;108182
2011;Alagoas ;2708808;SAO SEBASTIAO;2602550
2011;Alagoas ;2708907;SATUBA;302893
2011;Alagoas ;2708956;SENADOR RUI PALMEIRA;33696
2011;Alagoas ;2709103;TAQUARANA;653392
2011;Alagoas ;2709152;TEOTONIO VILELA;524635
2011;Alagoas ;2709202;TRAIPU;156039
2011;Alagoas ;2709301;UNIAO DOS PALMARES;2094453
2011;Alagoas ;2709400;VICOSA;972026
2011;Amazonas;1300029;ALVARAES;116926
2011;Amazonas;1300060;AMATURA;67730
2011;Amazonas;1300086;ANAMA;214264
2011;Amazonas;1300102;ANORI;377118
2011;Amazonas;1300144;APUI;146759
2011;Amazonas;1300300;AUTAZES;624105
2011;Amazonas;1300409;BARCELOS;157260
2011;Amazonas;1300508;BARREIRINHA;222534
2011;Amazonas;1300607;BENJAMIN CONSTANT;450515
2011;Amazonas;1300631;BERURI;165808
2011;Amazonas;1300706;BOCA DO ACRE;521310
2011;Amazonas;1300805;BORBA;641936
2011;Amazonas;1300839;CAAPIRANGA;28502
2011;Amazonas;1300904;CANUTAMA;137676
2011;Amazonas;1301001;CARAUARI;600064
2011;Amazonas;1301100;CAREIRO;450148
2011;Amazonas;1301159;CAREIRO DA VARZEA;89698
2011;Amazonas;1301209;COARI;1365316
2011;Amazonas;1301308;CODAJAS;281168
2011;Amazonas;1301407;EIRUNEPE;819656
2011;Amazonas;1301506;ENVIRA;150596
2011;Amazonas;1301605;FONTE BOA;216912
2011;Amazonas;1301654;GUAJARA;318240
2011;Amazonas;1301704;HUMAITA;975865
2011;Amazonas;1301803;IPIXUNA;145745
2011;Amazonas;1301852;IRANDUBA;1360105
2011;Amazonas;1301902;ITACOATIARA;2013172
2011;Amazonas;1301951;ITAMARATI;6500
2011;Amazonas;1302009;ITAPIRANGA;4800
2011;Amazonas;1302207;JURUA;182696
2011;Amazonas;1302306;JUTAI;167560
2011;Amazonas;1302405;LABREA;540472
2011;Amazonas;1302504;MANACAPURU;1616960
2011;Amazonas;1302553;MANAQUIRI;111465
2011;Amazonas;1302603;MANAUS;76050672
2011;Amazonas;1302702;MANICORE;577937
2011;Amazonas;1302801;MARAA;70194
2011;Amazonas;1302900;MAUES;470415
2011;Amazonas;1303007;NHAMUNDA;183398
2011;Amazonas;1303106;NOVA OLINDA DO NORTE;265265
2011;Amazonas;1303205;NOVO AIRAO;244964
2011;Amazonas;1303304;NOVO ARIPUANA;355089
2011;Amazonas;1303403;PARINTINS;2310975
2011;Amazonas;1303502;PAUINI;223161
2011;Amazonas;1303536;PRESIDENTE FIGUEIREDO;804192
2011;Amazonas;1303569;RIO PRETO DA EVA;448994
2011;Amazonas;1303601;SANTA ISABEL DO RIO NEGRO;298834
2011;Amazonas;1303700;SANTO ANTONIO DO ICA;116191
2011;Amazonas;1303809;SAO GABRIEL DA CACHOEIRA;528982
2011;Amazonas;1303908;SAO PAULO DE OLIVENCA;314230
2011;Amazonas;1303957;SAO SEBASTIAO DO UATUMA;6000
2011;Amazonas;1304005;SILVES;21760
2011;Amazonas;1304062;TABATINGA;1752190
2011;Amazonas;1304104;TAPAUA;275666
2011;Amazonas;1304203;TEFE;1606894
2011;Amazonas;1304237;TONANTINS;350577
2011;Amazonas;1304260;UARINI;140628
2011;Amazonas;1304302;URUCARA;423414
2011;Amazonas;1304401;URUCURITUBA;127250
2011;Amapá ;1600238;FERREIRA GOMES;14175
2011;Amapá ;1600279;LARANJAL DO JARI;1149517
2011;Amapá ;1600303;MACAPA;11858030
2011;Amapá ;1600402;MAZAGAO;143404
2011;Amapá ;1600501;OIAPOQUE;422252
2011;Amapá ;1600154;PEDRA BRANCA DO AMAPARI;3900
2011;Amapá ;1600535;PORTO GRANDE;47152
2011;Amapá ;1600600;SANTANA;1782729
2011;Amapá ;1600808;VITORIA DO JARI;165800
2011;Bahia;2900207;ABARE;56693
2011;Bahia;2900306;ACAJUTIBA;195076
2011;Bahia;2900355;ADUSTINA;122707
2011;Bahia;2900405;AGUA FRIA;83915
2011;Bahia;2900702;ALAGOINHAS;7516496
2011;Bahia;2900801;ALCOBACA;304917
2011;Bahia;2900900;ALMADINA;70031
2011;Bahia;2901007;AMARGOSA;1642516
2011;Bahia;2901106;AMELIA RODRIGUES;875903
2011;Bahia;2901205;ANAGE;166406
2011;Bahia;2901304;ANDARAI;194075
2011;Bahia;2901353;ANDORINHA;5876
2011;Bahia;2901403;ANGICAL;118556
2011;Bahia;2901700;ANTONIO CARDOSO;174145
2011;Bahia;2901957;APUAREMA;139568
2011;Bahia;2902054;ARACAS;66859
2011;Bahia;2902104;ARACI;1093433
2011;Bahia;2902203;ARAMARI;54717
2011;Bahia;2902252;ARATACA;56325
2011;Bahia;2902401;AURELINO LEAL;198510
2011;Bahia;2902500;BAIANOPOLIS;127504
2011;Bahia;2902609;BAIXA GRANDE;415370
2011;Bahia;2902708;BARRA;1677246
2011;Bahia;2902807;BARRA DA ESTIVA;644717
2011;Bahia;2902906;BARRA DO CHOCA;340096
2011;Bahia;2903003;BARRA DO MENDES;503802
2011;Bahia;2903201;BARREIRAS;5166698
2011;Bahia;2903300;BARRO PRETO;94892
2011;Bahia;2903276;BARROCAS;196353
2011;Bahia;2903409;BELMONTE;144687
2011;Bahia;2903508;BELO CAMPO;526653
2011;Bahia;2903607;BIRITINGA;13130
2011;Bahia;2903706;BOA NOVA;101517
2011;Bahia;2903805;BOA VISTA DO TUPIM;107601
2011;Bahia;2903904;BOM JESUS DA LAPA;2883958
2011;Bahia;2903953;BOM JESUS DA SERRA;67847
2011;Bahia;2904001;BONINAL;146510
2011;Bahia;2904050;BONITO;270140
2011;Bahia;2904100;BOQUIRA;67561
2011;Bahia;2904209;BOTUPORA;157352
2011;Bahia;2904308;BREJOES;127345
2011;Bahia;2904506;BROTAS DE MACAUBAS;230256
2011;Bahia;2904605;BRUMADO;3884524
2011;Bahia;2904704;BUERAREMA;143429
2011;Bahia;2904803;CAATIBA;76284
2011;Bahia;2904852;CABACEIRAS DO PARAGUACU;203723
2011;Bahia;2904902;CACHOEIRA;885637
2011;Bahia;2905008;CACULE;1729639
2011;Bahia;2905156;CAETANOS;133846
2011;Bahia;2905206;CAETITE;1948861
2011;Bahia;2905305;CAFARNAUM;539500
2011;Bahia;2905404;CAIRU;113017
2011;Bahia;2905602;CAMACAN;1697372
2011;Bahia;2905701;CAMACARI;9160968
2011;Bahia;2905800;CAMAMU;754556
2011;Bahia;2905909;CAMPO ALEGRE DE LOURDES;807313
2011;Bahia;2906006;CAMPO FORMOSO;1572377
2011;Bahia;2906105;CANAPOLIS;4550
2011;Bahia;2906303;CANAVIEIRAS;1206565
2011;Bahia;2906402;CANDEAL;60333
2011;Bahia;2906501;CANDEIAS;3358253
2011;Bahia;2906600;CANDIBA;254761
2011;Bahia;2906709;CANDIDO SALES;426916
2011;Bahia;2906808;CANSANCAO;852709
2011;Bahia;2906824;CANUDOS;442607
2011;Bahia;2906857;CAPELA DO ALTO ALEGRE;236771
2011;Bahia;2906873;CAPIM GROSSO;2571826
2011;Bahia;2906899;CARAIBAS;6630
2011;Bahia;2906907;CARAVELAS;156191
2011;Bahia;2907103;CARINHANHA;889382
2011;Bahia;2907202;CASA NOVA;2454828
2011;Bahia;2907301;CASTRO ALVES;356699
2011;Bahia;2907509;CATU;2332065
2011;Bahia;2907608;CENTRAL;3650673
2011;Bahia;2907707;CHORROCHO;229879
2011;Bahia;2907806;CICERO DANTAS;1952081
2011;Bahia;2907905;CIPO;773570
2011;Bahia;2908002;COARACI;959711
2011;Bahia;2908101;COCOS;716489
2011;Bahia;2908200;CONCEICAO DA FEIRA;620586
2011;Bahia;2908309;CONCEICAO DO ALMEIDA;246177
2011;Bahia;2908408;CONCEICAO DO COITE;4192594
2011;Bahia;2908507;CONCEICAO DO JACUIPE;814476
2011;Bahia;2908606;CONDE;366877
2011;Bahia;2908903;CORACAO DE MARIA;348302
2011;Bahia;2909109;CORIBE;54613
2011;Bahia;2909208;CORONEL JOAO SA;559481
2011;Bahia;2909307;CORRENTINA;472229
2011;Bahia;2909406;COTEGIPE;53066
2011;Bahia;2909505;CRAVOLANDIA;4940
2011;Bahia;2909604;CRISOPOLIS;28847
2011;Bahia;2909703;CRISTOPOLIS;142649
2011;Bahia;2909802;CRUZ DAS ALMAS;2635040
2011;Bahia;2909901;CURACA;311620
2011;Bahia;2910008;DARIO MEIRA;309127
2011;Bahia;2910057;DIAS D AVILA;3324917
2011;Bahia;2910305;ELISIO MEDRADO;106067
2011;Bahia;2910404;ENCRUZILHADA;2752
2011;Bahia;2910503;ENTRE RIOS;4133396
2011;Bahia;2910602;ESPLANADA;560716
2011;Bahia;2910701;EUCLIDES DA CUNHA;1266482
2011;Bahia;2910727;EUNAPOLIS;4897944
2011;Bahia;2910750;FATIMA;107250
2011;Bahia;2910776;FEIRA DA MATA;197600
2011;Bahia;2910800;FEIRA DE SANTANA;22849167
2011;Bahia;2910859;FILADELFIA;229268
2011;Bahia;2910909;FIRMINO ALVES;46417
2011;Bahia;2911006;FLORESTA AZUL;32656
2011;Bahia;2911105;FORMOSA DO RIO PRETO;455961
2011;Bahia;2911204;GANDU;2388267
2011;Bahia;2911600;GOVERNADOR MANGABEIRA;1477428
2011;Bahia;2911659;GUAJERU;55510
2011;Bahia;2911709;GUANAMBI;9053796
2011;Bahia;2911808;GUARATINGA;536471
2011;Bahia;2911857;HELIOPOLIS;627848
2011;Bahia;2911907;IACU;338813
2011;Bahia;2912103;IBICARAI;702390
2011;Bahia;2912202;IBICOARA;568796
2011;Bahia;2912301;IBICUI;266966
2011;Bahia;2912400;IBIPEBA;1007045
2011;Bahia;2912509;IBIPITANGA;515346
2011;Bahia;2912707;IBIRAPITANGA;83
2011;Bahia;2912806;IBIRAPUA;124064
2011;Bahia;2912905;IBIRATAIA;281710
2011;Bahia;2913002;IBITIARA;404079
2011;Bahia;2913101;IBITITA;41210
2011;Bahia;2913200;IBOTIRAMA;1094149
2011;Bahia;2913408;IGAPORA;438022
2011;Bahia;2913457;IGRAPIUNA;8050
2011;Bahia;2913507;IGUAI;506914
2011;Bahia;2913606;ILHEUS;11121679
2011;Bahia;2913705;INHAMBUPE;960439
2011;Bahia;2913903;IPIAU;2825010
2011;Bahia;2914000;IPIRA;1616802
2011;Bahia;2914109;IPUPIARA;519506
2011;Bahia;2914208;IRAJUBA;27490
2011;Bahia;2914406;IRAQUARA;161987
2011;Bahia;2914505;IRARA;815345
2011;Bahia;2914604;IRECE;5613849
2011;Bahia;2914653;ITABELA;1257859
2011;Bahia;2914703;ITABERABA;2853236
2011;Bahia;2914802;ITABUNA;11057618
2011;Bahia;2914901;ITACARE;263761
2011;Bahia;2915007;ITAETE;256867
2011;Bahia;2915106;ITAGI;251823
2011;Bahia;2915205;ITAGIBA;239525
2011;Bahia;2915304;ITAGIMIRIM;76565
2011;Bahia;2915353;ITAGUACU DA BAHIA;162760
2011;Bahia;2915403;ITAJU DO COLONIA;139052
2011;Bahia;2915502;ITAJUIPE;288113
2011;Bahia;2915601;ITAMARAJU;1567073
2011;Bahia;2915700;ITAMARI;125203
2011;Bahia;2915809;ITAMBE;1703101
2011;Bahia;2915908;ITANAGRA;132665
2011;Bahia;2916005;ITANHEM;484412
2011;Bahia;2916104;ITAPARICA;1557853
2011;Bahia;2916203;ITAPE;258033
2011;Bahia;2916302;ITAPEBI;1150
2011;Bahia;2916401;ITAPETINGA;1414801
2011;Bahia;2916500;ITAPICURU;145132
2011;Bahia;2916609;ITAPITANGA;62153
2011;Bahia;2916807;ITARANTIM;291497
2011;Bahia;2916856;ITATIM;384863
2011;Bahia;2916906;ITIRUCU;331313
2011;Bahia;2917003;ITIUBA;137800
2011;Bahia;2917102;ITORORO;440703
2011;Bahia;2917201;ITUACU;2235
2011;Bahia;2917300;ITUBERA;338137
2011;Bahia;2917334;IUIU;1559857
2011;Bahia;2917359;JABORANDI;23400
2011;Bahia;2917409;JACARACI;147706
2011;Bahia;2917508;JACOBINA;5400174
2011;Bahia;2917607;JAGUAQUARA;1774962
2011;Bahia;2917706;JAGUARARI;13267
2011;Bahia;2917904;JANDAIRA;60256
2011;Bahia;2918001;JEQUIE;6655691
2011;Bahia;2918100;JEREMOABO;690922
2011;Bahia;2918209;JIQUIRICA;287444
2011;Bahia;2918308;JITAUNA;368485
2011;Bahia;2918357;JOAO DOURADO;771340
2011;Bahia;2918407;JUAZEIRO;11085235
2011;Bahia;2918506;JUSSARA;449761
2011;Bahia;2918555;JUSSARI;131663
2011;Bahia;2918605;JUSSIAPE;110240
2011;Bahia;2918704;LAFAIETE COUTINHO;14768
2011;Bahia;2918803;LAJE;1002978
2011;Bahia;2918902;LAJEDAO;22029
2011;Bahia;2919058;LAJEDO DO TABOCAL;1560
2011;Bahia;2919157;LAPAO;115960
2011;Bahia;2919207;LAURO DE FREITAS;6538171
2011;Bahia;2919306;LENCOIS;52236
2011;Bahia;2919405;LICINIO DE ALMEIDA;216762
2011;Bahia;2919504;LIVRAMENTO DE NOSSA SENHORA;2729117
2011;Bahia;2919553;LUIS EDUARDO MAGALHAES;3123628
2011;Bahia;2919603;MACAJUBA;154089
2011;Bahia;2919702;MACARANI;223210
2011;Bahia;2919801;MACAUBAS;909645
2011;Bahia;2919900;MACURURE;53898
2011;Bahia;2919926;MADRE DE DEUS;1312945
2011;Bahia;2919959;MAETINGA;732407
2011;Bahia;2920007;MAIQUINIQUE;154448
2011;Bahia;2920106;MAIRI;617416
2011;Bahia;2920205;MALHADA;70070
2011;Bahia;2920304;MALHADA DE PEDRAS;49855
2011;Bahia;2920403;MANOEL VITORINO;137450
2011;Bahia;2920452;MANSIDAO;64831
2011;Bahia;2920502;MARACAS;767418
2011;Bahia;2920601;MARAGOGIPE;884165
2011;Bahia;2920700;MARAU;35658
2011;Bahia;2920809;MARCIONILIO SOUZA;193702
2011;Bahia;2920908;MASCOTE;53828
2011;Bahia;2921005;MATA DE SAO JOAO;2056829
2011;Bahia;2921104;MEDEIROS NETO;409598
2011;Bahia;2921203;MIGUEL CALMON;974609
2011;Bahia;2921302;MILAGRES;128266
2011;Bahia;2921450;MIRANTE;353073
2011;Bahia;2921500;MONTE SANTO;1448802
2011;Bahia;2921609;MORPARA;212680
2011;Bahia;2921708;MORRO DO CHAPEU;1174204
2011;Bahia;2921807;MORTUGABA;2466658
2011;Bahia;2921906;MUCUGE;129397
2011;Bahia;2922003;MUCURI;1595936
2011;Bahia;2922102;MUNDO NOVO;466968
2011;Bahia;2922300;MURITIBA;624564
2011;Bahia;2922409;MUTUIPE;275020
2011;Bahia;2922508;NAZARE;1512363
2011;Bahia;2922607;NILO PECANHA;180
2011;Bahia;2922706;NOVA CANAA;2184
2011;Bahia;2922730;NOVA FATIMA;281926
2011;Bahia;2922755;NOVA IBIA;1560
2011;Bahia;2922805;NOVA ITARANA;51012
2011;Bahia;2922854;NOVA REDENCAO;130000
2011;Bahia;2922904;NOVA SOURE;321135
2011;Bahia;2923001;NOVA VICOSA;489036
2011;Bahia;2923050;NOVO TRIUNFO;137800
2011;Bahia;2923100;OLINDINA;502138
2011;Bahia;2923209;OLIVEIRA DOS BREJINHOS;449956
2011;Bahia;2923357;OUROLANDIA;605
2011;Bahia;2923407;PALMAS DE MONTE ALTO;41600
2011;Bahia;2923506;PALMEIRAS;139009
2011;Bahia;2923605;PARAMIRIM;1048658
2011;Bahia;2923704;PARATINGA;299013
2011;Bahia;2923803;PARIPIRANGA;599521
2011;Bahia;2924009;PAULO AFONSO;3369974
2011;Bahia;2924058;PE DE SERRA;177272
2011;Bahia;2924207;PEDRO ALEXANDRE;631407
2011;Bahia;2924306;PIATA;334126
2011;Bahia;2924405;PILAO ARCADO;555386
2011;Bahia;2924504;PINDAI;224237
2011;Bahia;2924603;PINDOBACU;20280
2011;Bahia;2924702;PIRIPA;69797
2011;Bahia;2924801;PIRITIBA;438009
2011;Bahia;2924900;PLANALTINO;65390
2011;Bahia;2925006;PLANALTO;280430
2011;Bahia;2925105;POCOES;1907436
2011;Bahia;2925204;POJUCA;748362
2011;Bahia;2925303;PORTO SEGURO;3743754
2011;Bahia;2925402;POTIRAGUA;23790
2011;Bahia;2925501;PRADO;24785
2011;Bahia;2925600;PRESIDENTE DUTRA;370513
2011;Bahia;2925709;PRESIDENTE JANIO QUADROS;87152
2011;Bahia;2925758;PRESIDENTE TANCREDO NEVES;3510
2011;Bahia;2925808;QUEIMADAS;1095740
2011;Bahia;2925907;QUIJINGUE;164112
2011;Bahia;2925956;RAFAEL JAMBEIRO;161943
2011;Bahia;2926004;REMANSO;979074
2011;Bahia;2926103;RETIROLANDIA;195514
2011;Bahia;2926202;RIACHAO DAS NEVES;347193
2011;Bahia;2926301;RIACHAO DO JACUIPE;713222
2011;Bahia;2926400;RIACHO DE SANTANA;1083138
2011;Bahia;2926509;RIBEIRA DO AMPARO;110487
2011;Bahia;2926608;RIBEIRA DO POMBAL;1277901
2011;Bahia;2926657;RIBEIRAO DO LARGO;28769
2011;Bahia;2926707;RIO DE CONTAS;91512
2011;Bahia;2926806;RIO DO ANTONIO;906997
2011;Bahia;2927002;RIO REAL;549797
2011;Bahia;2927101;RODELAS;40976
2011;Bahia;2927200;RUY BARBOSA;750394
2011;Bahia;2927309;SALINAS DA MARGARIDA;109005
2011;Bahia;2927408;SALVADOR;92564717
2011;Bahia;2927507;SANTA BARBARA;201936
2011;Bahia;2927606;SANTA BRIGIDA;386126
2011;Bahia;2927705;SANTA CRUZ CABRALIA;393258
2011;Bahia;2927804;SANTA CRUZ DA VITORIA;80241
2011;Bahia;2927903;SANTA INES;239395
2011;Bahia;2928059;SANTA LUZIA;269178
2011;Bahia;2928109;SANTA MARIA DA VITORIA;412638
2011;Bahia;2928406;SANTA RITA DE CASSIA;201767
2011;Bahia;2928505;SANTA TEREZINHA;36803
2011;Bahia;2928000;SANTALUZ;1565030
2011;Bahia;2928208;SANTANA;1042751
2011;Bahia;2928307;SANTANOPOLIS;613886
2011;Bahia;2928604;SANTO AMARO;1957726
2011;Bahia;2928703;SANTO ANTONIO DE JESUS;4092302
2011;Bahia;2928802;SANTO ESTEVAO;3970818
2011;Bahia;2928901;SAO DESIDERIO;390586
2011;Bahia;2929107;SAO FELIPE;572526
2011;Bahia;2929008;SAO FELIX;3089
2011;Bahia;2929057;SAO FELIX DO CORIBE;1855791
2011;Bahia;2929206;SAO FRANCISCO DO CONDE;616717
2011;Bahia;2929255;SAO GABRIEL;507663
2011;Bahia;2929305;SAO GONCALO DOS CAMPOS;807101
2011;Bahia;2929354;SAO JOSE DA VITORIA;122190
2011;Bahia;2929404;SAO MIGUEL DAS MATAS;260819
2011;Bahia;2929503;SAO SEBASTIAO DO PASSE;1925331
2011;Bahia;2929602;SAPEACU;349778
2011;Bahia;2929701;SATIRO DIAS;19551
2011;Bahia;2929750;SAUBARA;60605
2011;Bahia;2929909;SEABRA;5704647
2011;Bahia;2930006;SEBASTIAO LARANJEIRAS;77649
2011;Bahia;2930105;SENHOR DO BONFIM;5939037
2011;Bahia;2930204;SENTO SE;490100
2011;Bahia;2930154;SERRA DO RAMALHO;338678
2011;Bahia;2930303;SERRA DOURADA;143550
2011;Bahia;2930402;SERRA PRETA;354716
2011;Bahia;2930501;SERRINHA;3626344
2011;Bahia;2930600;SERROLANDIA;23330
2011;Bahia;2930709;SIMOES FILHO;3813346
2011;Bahia;2930766;SITIO DO QUINTO;82550
2011;Bahia;2930774;SOBRADINHO;578300
2011;Bahia;2930808;SOUTO SOARES;820521
2011;Bahia;2930907;TABOCAS DO BREJO VELHO;416884
2011;Bahia;2931004;TANHACU;1361548
2011;Bahia;2931053;TANQUE NOVO;3280732
2011;Bahia;2931103;TANQUINHO;23875
2011;Bahia;2931202;TAPEROA;505699
2011;Bahia;2931301;TAPIRAMUTA;185055
2011;Bahia;2931350;TEIXEIRA DE FREITAS;7568907
2011;Bahia;2931509;TEOFILANDIA;1456434
2011;Bahia;2931707;TERRA NOVA;92071
2011;Bahia;2931806;TREMEDAL;714288
2011;Bahia;2931905;TUCANO;1397573
2011;Bahia;2932002;UAUA;420017
2011;Bahia;2932101;UBAIRA;342628
2011;Bahia;2932200;UBAITABA;885795
2011;Bahia;2932309;UBATA;747054
2011;Bahia;2932408;UIBAI;529513
2011;Bahia;2932507;UNA;493040
2011;Bahia;2932606;URANDI;389221
2011;Bahia;2932705;URUCUCA;365369
2011;Bahia;2932804;UTINGA;1125455
2011;Bahia;2932903;VALENCA;2795412
2011;Bahia;2933000;VALENTE;1532981
2011;Bahia;2933059;VARZEA DA ROCA;117325
2011;Bahia;2933109;VARZEA DO POCO;9750
2011;Bahia;2933158;VARZEA NOVA;378092
2011;Bahia;2933174;VARZEDO;111891
2011;Bahia;2933208;VERA CRUZ;646586
2011;Bahia;2933307;VITORIA DA CONQUISTA;15830339
2011;Bahia;2933406;WAGNER;88465
2011;Bahia;2933455;WANDERLEY;726969
2011;Bahia;2933505;WENCESLAU GUIMARAES;4547
2011;Bahia;2933604;XIQUE XIQUE;2108522
2011;Ceará ;2307809;MARCO;2090611
2011;Ceará ;2300101;ABAIARA;64090
2011;Ceará ;2300150;ACARAPE;30940
2011;Ceará ;2300200;ACARAU;1251916
2011;Ceará ;2300309;ACOPIARA;566904
2011;Ceará ;2300408;AIUABA;71500
2011;Ceará ;2300606;ALTANEIRA;20280
2011;Ceará ;2300705;ALTO SANTO;175500
2011;Ceará ;2300754;AMONTADA;1626808
2011;Ceará ;2300804;ANTONINA DO NORTE;119002
2011;Ceará ;2300903;APUIARES;220701
2011;Ceará ;2301000;AQUIRAZ;2678863
2011;Ceará ;2301109;ARACATI;2217988
2011;Ceará ;2301208;ARACOIABA;221338
2011;Ceará ;2301257;ARARENDA;11297
2011;Ceará ;2301307;ARARIPE;10140
2011;Ceará ;2301406;ARATUBA;55900
2011;Ceará ;2301604;ASSARE;19500
2011;Ceará ;2301703;AURORA;265564
2011;Ceará ;2301851;BANABUIU;290979
2011;Ceará ;2301901;BARBALHA;1933408
2011;Ceará ;2301950;BARREIRA;554255
2011;Ceará ;2302008;BARRO;59216
2011;Ceará ;2302057;BARROQUINHA;100711
2011;Ceará ;2302107;BATURITE;1124597
2011;Ceará ;2302206;BEBERIBE;2538187
2011;Ceará ;2302305;BELA CRUZ;32500
2011;Ceará ;2302404;BOA VIAGEM;1191599
2011;Ceará ;2302503;BREJO SANTO;1646656
2011;Ceará ;2302602;CAMOCIM;1551580
2011;Ceará ;2302701;CAMPOS SALES;223972
