ANO;ESTADO;CÓDIGO IBGE;Município;Vendas
2010;Amazonas;1300144;APUI;287368
2010;Amazonas;1300300;AUTAZES;691069
2010;Amazonas;1300409;BARCELOS;204956
2010;Amazonas;1300508;BARREIRINHA;227971
2010;Amazonas;1300607;BENJAMIN CONSTANT;557076
2010;Amazonas;1300631;BERURI;76465
2010;Amazonas;1300706;BOCA DO ACRE;488854
2010;Amazonas;1300805;BORBA;433955
2010;Amazonas;1300839;CAAPIRANGA;39800
2010;Amazonas;1300904;CANUTAMA;46927
2010;Amazonas;1301001;CARAUARI;813865
2010;Amazonas;1301100;CAREIRO;384547
2010;Amazonas;1301159;CAREIRO DA VARZEA;89609
2010;Amazonas;1301209;COARI;1326495
2010;Amazonas;1301308;CODAJAS;296417
2010;Amazonas;1301407;EIRUNEPE;349891
2010;Amazonas;1301506;ENVIRA;176945
2010;Amazonas;1301605;FONTE BOA;194834
2010;Amazonas;1301654;GUAJARA;441500
2010;Amazonas;1301704;HUMAITA;874065
2010;Amazonas;1301803;IPIXUNA;36487
2010;Amazonas;1301852;IRANDUBA;1302769
2010;Amazonas;1301902;ITACOATIARA;1758497
2010;Amazonas;1301951;ITAMARATI;309387
2010;Amazonas;1302009;ITAPIRANGA;205405
2010;Amazonas;1302108;JAPURA;85921
2010;Amazonas;1302207;JURUA;96446
2010;Amazonas;1302306;JUTAI;135570
2010;Amazonas;1302405;LABREA;619906
2010;Amazonas;1302504;MANACAPURU;1738247
2010;Amazonas;1302553;MANAQUIRI;18900
2010;Amazonas;1302603;MANAUS;70958551,9463288
2010;Amazonas;1302702;MANICORE;354622
2010;Amazonas;1302801;MARAA;47951
2010;Amazonas;1302900;MAUES;493456
2010;Amazonas;1303007;NHAMUNDA;261001
2010;Amazonas;1303106;NOVA OLINDA DO NORTE;76575
2010;Amazonas;1303205;NOVO AIRAO;214813
2010;Amazonas;1303304;NOVO ARIPUANA;262222
2010;Amazonas;1303403;PARINTINS;2365385
2010;Amazonas;1303502;PAUINI;190994
2010;Amazonas;1303536;PRESIDENTE FIGUEIREDO;731896
2010;Amazonas;1303569;RIO PRETO DA EVA;430261
2010;Amazonas;1303601;SANTA ISABEL DO RIO NEGRO;183524
2010;Amazonas;1303700;SANTO ANTONIO DO ICA;332650
2010;Amazonas;1303809;SAO GABRIEL DA CACHOEIRA;460474
2010;Amazonas;1303908;SAO PAULO DE OLIVENCA;266230
2010;Amazonas;1304005;SILVES;5040
2010;Amazonas;1304062;TABATINGA;1518342
2010;Amazonas;1304104;TAPAUA;313851
2010;Amazonas;1304203;TEFE;1523425
2010;Amazonas;1304237;TONANTINS;127378
2010;Amazonas;1304260;UARINI;93870
2010;Amazonas;1304302;URUCARA;335084
2010;Amazonas;1304401;URUCURITUBA;178431
2010;Amapá ;1600238;FERREIRA GOMES;127400
2010;Amapá ;1600279;LARANJAL DO JARI;1333630
2010;Amapá ;1600303;MACAPA;11288544,1015527
2010;Amapá ;1600402;MAZAGAO;157051
2010;Amapá ;1600501;OIAPOQUE;506586
2010;Amapá ;1600600;SANTANA;1586741
2010;Amapá ;1600808;VITORIA DO JARI;132922
2010;Bahia;2900207;ABARE;61308
2010;Bahia;2900306;ACAJUTIBA;179231
2010;Bahia;2900355;ADUSTINA;144179
2010;Bahia;2900405;AGUA FRIA;30498
2010;Bahia;2900702;ALAGOINHAS;6957219
2010;Bahia;2900801;ALCOBACA;313042
2010;Bahia;2900900;ALMADINA;66040
2010;Bahia;2901007;AMARGOSA;1664615
2010;Bahia;2901106;AMELIA RODRIGUES;1051541
2010;Bahia;2901205;ANAGE;214692
2010;Bahia;2901304;ANDARAI;183505
2010;Bahia;2901353;ANDORINHA;4624
2010;Bahia;2901403;ANGICAL;7150
2010;Bahia;2901700;ANTONIO CARDOSO;187538
2010;Bahia;2901957;APUAREMA;156026
2010;Bahia;2902054;ARACAS;6500
2010;Bahia;2902005;ARACATU;12272
2010;Bahia;2902104;ARACI;1183070
2010;Bahia;2902203;ARAMARI;16549
2010;Bahia;2902252;ARATACA;105443
2010;Bahia;2902401;AURELINO LEAL;187369
2010;Bahia;2902500;BAIANOPOLIS;120770
2010;Bahia;2902609;BAIXA GRANDE;442550
2010;Bahia;2902708;BARRA;1659040
2010;Bahia;2902807;BARRA DA ESTIVA;553907
2010;Bahia;2902906;BARRA DO CHOCA;300401
2010;Bahia;2903003;BARRA DO MENDES;368420
2010;Bahia;2903201;BARREIRAS;5062479
2010;Bahia;2903300;BARRO PRETO;97068
2010;Bahia;2903276;BARROCAS;225009
2010;Bahia;2903409;BELMONTE;119752
2010;Bahia;2903508;BELO CAMPO;530234
2010;Bahia;2903706;BOA NOVA;97669
2010;Bahia;2903805;BOA VISTA DO TUPIM;158340
2010;Bahia;2903904;BOM JESUS DA LAPA;2617830
2010;Bahia;2903953;BOM JESUS DA SERRA;46098
2010;Bahia;2904001;BONINAL;169130
2010;Bahia;2904050;BONITO;87724
2010;Bahia;2904100;BOQUIRA;98670
2010;Bahia;2904209;BOTUPORA;155116
2010;Bahia;2904308;BREJOES;138997
2010;Bahia;2904506;BROTAS DE MACAUBAS;232440
2010;Bahia;2904605;BRUMADO;3792897
2010;Bahia;2904704;BUERAREMA;143236
2010;Bahia;2904803;CAATIBA;46382
2010;Bahia;2904852;CABACEIRAS DO PARAGUACU;191594
2010;Bahia;2904902;CACHOEIRA;1115092
2010;Bahia;2905008;CACULE;1664269
2010;Bahia;2905156;CAETANOS;12480
2010;Bahia;2905206;CAETITE;1962303
2010;Bahia;2905305;CAFARNAUM;976977
2010;Bahia;2905404;CAIRU;110530
2010;Bahia;2905602;CAMACAN;1783390
2010;Bahia;2905701;CAMACARI;12113996
2010;Bahia;2905800;CAMAMU;923047
2010;Bahia;2905909;CAMPO ALEGRE DE LOURDES;771888
2010;Bahia;2906006;CAMPO FORMOSO;1550198
2010;Bahia;2906105;CANAPOLIS;13000
2010;Bahia;2906303;CANAVIEIRAS;1282271
2010;Bahia;2906402;CANDEAL;65195
2010;Bahia;2906501;CANDEIAS;3343517
2010;Bahia;2906600;CANDIBA;224640
2010;Bahia;2906709;CANDIDO SALES;409448
2010;Bahia;2906808;CANSANCAO;864862
2010;Bahia;2906824;CANUDOS;513565
2010;Bahia;2906857;CAPELA DO ALTO ALEGRE;230204
2010;Bahia;2906873;CAPIM GROSSO;2479935
2010;Bahia;2906899;CARAIBAS;64493
2010;Bahia;2906907;CARAVELAS;191665
2010;Bahia;2907103;CARINHANHA;852969
2010;Bahia;2907202;CASA NOVA;1664018
2010;Bahia;2907301;CASTRO ALVES;302645
2010;Bahia;2907509;CATU;2347258
2010;Bahia;2907608;CENTRAL;2592876
2010;Bahia;2907707;CHORROCHO;220467
2010;Bahia;2907806;CICERO DANTAS;1832827
2010;Bahia;2907905;CIPO;738754
2010;Bahia;2908002;COARACI;1051398
2010;Bahia;2908101;COCOS;614874
2010;Bahia;2908200;CONCEICAO DA FEIRA;747862
2010;Bahia;2908309;CONCEICAO DO ALMEIDA;391093
2010;Bahia;2908408;CONCEICAO DO COITE;3712691
2010;Bahia;2908507;CONCEICAO DO JACUIPE;750789
2010;Bahia;2908606;CONDE;367853
2010;Bahia;2908705;CONDEUBA;36972
2010;Bahia;2908903;CORACAO DE MARIA;390078
2010;Bahia;2909109;CORIBE;64415
2010;Bahia;2909208;CORONEL JOAO SA;566696
2010;Bahia;2909307;CORRENTINA;459888
2010;Bahia;2909406;COTEGIPE;49647
2010;Bahia;2909604;CRISOPOLIS;40547
2010;Bahia;2909703;CRISTOPOLIS;134173
2010;Bahia;2909802;CRUZ DAS ALMAS;2698648
2010;Bahia;2909901;CURACA;690485
2010;Bahia;2910008;DARIO MEIRA;290498
2010;Bahia;2910057;DIAS D'AVILA;3233676
2010;Bahia;2910305;ELISIO MEDRADO;47749
2010;Bahia;2910503;ENTRE RIOS;449247
2010;Bahia;2910602;ESPLANADA;456029
2010;Bahia;2910701;EUCLIDES DA CUNHA;1344750
2010;Bahia;2910727;EUNAPOLIS;4735946
2010;Bahia;2910750;FATIMA;227877
2010;Bahia;2910776;FEIRA DA MATA;540359
2010;Bahia;2910800;FEIRA DE SANTANA;20077258
2010;Bahia;2910909;FIRMINO ALVES;46644
2010;Bahia;2911006;FLORESTA AZUL;18258
2010;Bahia;2911105;FORMOSA DO RIO PRETO;375881
2010;Bahia;2911204;GANDU;2303035
2010;Bahia;2911600;GOVERNADOR MANGABEIRA;874585
2010;Bahia;2911659;GUAJERU;43719
2010;Bahia;2911709;GUANAMBI;8815002
2010;Bahia;2911808;GUARATINGA;424216
2010;Bahia;2911857;HELIOPOLIS;965640
2010;Bahia;2911907;IACU;337384
2010;Bahia;2912103;IBICARAI;738472
2010;Bahia;2912202;IBICOARA;583303
2010;Bahia;2912301;IBICUI;578986
2010;Bahia;2912400;IBIPEBA;834730
2010;Bahia;2912509;IBIPITANGA;312975
2010;Bahia;2912707;IBIRAPITANGA;690
2010;Bahia;2912806;IBIRAPUA;100858
2010;Bahia;2912905;IBIRATAIA;204165
2010;Bahia;2913002;IBITIARA;250432
2010;Bahia;2913101;IBITITA;39390
2010;Bahia;2913200;IBOTIRAMA;1154359
2010;Bahia;2913408;IGAPORA;448214
2010;Bahia;2913457;IGRAPIUNA;6000
2010;Bahia;2913507;IGUAI;501362
2010;Bahia;2913606;ILHEUS;9022515
2010;Bahia;2913705;INHAMBUPE;927683
2010;Bahia;2913903;IPIAU;2990170
2010;Bahia;2914000;IPIRA;1635870
2010;Bahia;2914109;IPUPIARA;507863
2010;Bahia;2914208;IRAJUBA;21246
2010;Bahia;2914406;IRAQUARA;253885
2010;Bahia;2914505;IRARA;716617
2010;Bahia;2914604;IRECE;5649485
2010;Bahia;2914653;ITABELA;1377077
2010;Bahia;2914703;ITABERABA;2158822
2010;Bahia;2914802;ITABUNA;11844322
2010;Bahia;2914901;ITACARE;154721
2010;Bahia;2915007;ITAETE;124891
2010;Bahia;2915106;ITAGI;247325
2010;Bahia;2915205;ITAGIBA;246095
2010;Bahia;2915304;ITAGIMIRIM;61289
2010;Bahia;2915353;ITAGUACU DA BAHIA;38675
2010;Bahia;2915403;ITAJU DO COLONIA;138227
2010;Bahia;2915502;ITAJUIPE;321464
2010;Bahia;2915601;ITAMARAJU;1472525
2010;Bahia;2915700;ITAMARI;62029
2010;Bahia;2915809;ITAMBE;612092
2010;Bahia;2915908;ITANAGRA;131534
2010;Bahia;2916005;ITANHEM;430198
2010;Bahia;2916104;ITAPARICA;1601654
2010;Bahia;2916203;ITAPE;249548
2010;Bahia;2916302;ITAPEBI;2100
2010;Bahia;2916401;ITAPETINGA;1389134
2010;Bahia;2916500;ITAPICURU;18278
2010;Bahia;2916609;ITAPITANGA;151226
2010;Bahia;2916807;ITARANTIM;388712
2010;Bahia;2916856;ITATIM;492683
2010;Bahia;2916906;ITIRUCU;307093
2010;Bahia;2917003;ITIUBA;67860
2010;Bahia;2917102;ITORORO;483422
2010;Bahia;2917300;ITUBERA;328228
2010;Bahia;2917334;IUIU;1491061
2010;Bahia;2917359;JABORANDI;24700
2010;Bahia;2917409;JACARACI;233168
2010;Bahia;2917508;JACOBINA;5601272
2010;Bahia;2917607;JAGUAQUARA;1691872
2010;Bahia;2917706;JAGUARARI;8614
2010;Bahia;2917904;JANDAIRA;54084
2010;Bahia;2918001;JEQUIE;6590951
2010;Bahia;2918100;JEREMOABO;655848
2010;Bahia;2918209;JIQUIRICA;188630
2010;Bahia;2918308;JITAUNA;395865
2010;Bahia;2918357;JOAO DOURADO;1920842
2010;Bahia;2918407;JUAZEIRO;12895377
2010;Bahia;2918506;JUSSARA;419679
2010;Bahia;2918555;JUSSARI;113786
2010;Bahia;2918605;JUSSIAPE;103519
2010;Bahia;2918753;LAGOA REAL;27820
2010;Bahia;2918803;LAJE;877514
2010;Bahia;2919157;LAPAO;98072
2010;Bahia;2919207;LAURO DE FREITAS;7872293
2010;Bahia;2919306;LENCOIS;174
2010;Bahia;2919405;LICINIO DE ALMEIDA;175409
2010;Bahia;2919504;LIVRAMENTO DE NOSSA SENHORA;3526455
2010;Bahia;2919553;LUIS EDUARDO MAGALHAES;3360045
2010;Bahia;2919603;MACAJUBA;65715
2010;Bahia;2919702;MACARANI;217425
2010;Bahia;2919801;MACAUBAS;871101
2010;Bahia;2919900;MACURURE;49907
2010;Bahia;2919926;MADRE DE DEUS;879651
2010;Bahia;2919959;MAETINGA;756028
2010;Bahia;2920007;MAIQUINIQUE;157536
2010;Bahia;2920106;MAIRI;617426
2010;Bahia;2920205;MALHADA;6370
2010;Bahia;2920304;MALHADA DE PEDRAS;148148
2010;Bahia;2920403;MANOEL VITORINO;106579
2010;Bahia;2920452;MANSIDAO;52000
2010;Bahia;2920502;MARACAS;930310
2010;Bahia;2920601;MARAGOGIPE;552096
2010;Bahia;2920700;MARAU;64746
2010;Bahia;2920809;MARCIONILIO SOUZA;348263
2010;Bahia;2920908;MASCOTE;74361
2010;Bahia;2921005;MATA DE SAO JOAO;1786327
2010;Bahia;2921104;MEDEIROS NETO;442136
2010;Bahia;2921203;MIGUEL CALMON;898615
2010;Bahia;2921302;MILAGRES;149064
2010;Bahia;2921450;MIRANTE;422376
2010;Bahia;2921500;MONTE SANTO;1339479
2010;Bahia;2921609;MORPARA;209430
2010;Bahia;2921708;MORRO DO CHAPEU;910502
2010;Bahia;2921807;MORTUGABA;2702128
2010;Bahia;2921906;MUCUGE;122802
2010;Bahia;2922003;MUCURI;1319604
2010;Bahia;2922102;MUNDO NOVO;441276
2010;Bahia;2922300;MURITIBA;880026
2010;Bahia;2922409;MUTUIPE;184956
2010;Bahia;2922508;NAZARE;1230206
2010;Bahia;2922607;NILO PECANHA;111
2010;Bahia;2922730;NOVA FATIMA;348167
2010;Bahia;2922854;NOVA REDENCAO;149500
2010;Bahia;2922904;NOVA SOURE;311926
2010;Bahia;2923001;NOVA VICOSA;984921
2010;Bahia;2923050;NOVO TRIUNFO;159250
2010;Bahia;2923100;OLINDINA;558389
2010;Bahia;2923209;OLIVEIRA DOS BREJINHOS;285207
2010;Bahia;2923407;PALMAS DE MONTE ALTO;87100
2010;Bahia;2923506;PALMEIRAS;70044
2010;Bahia;2923605;PARAMIRIM;1065480
2010;Bahia;2923704;PARATINGA;241475
2010;Bahia;2923803;PARIPIRANGA;555061
2010;Bahia;2924009;PAULO AFONSO;2454508
2010;Bahia;2924058;PE DE SERRA;298066
2010;Bahia;2924207;PEDRO ALEXANDRE;584956
2010;Bahia;2924306;PIATA;268749
2010;Bahia;2924405;PILAO ARCADO;313053
2010;Bahia;2924504;PINDAI;44317
2010;Bahia;2924702;PIRIPA;76011
2010;Bahia;2924801;PIRITIBA;432790
2010;Bahia;2924900;PLANALTINO;55640
2010;Bahia;2925006;PLANALTO;252948
2010;Bahia;2925105;POCOES;1771168
2010;Bahia;2925204;POJUCA;822896
2010;Bahia;2925303;PORTO SEGURO;3431294
2010;Bahia;2925402;POTIRAGUA;70518
2010;Bahia;2925501;PRADO;10045
2010;Bahia;2925600;PRESIDENTE DUTRA;324545
2010;Bahia;2925709;PRESIDENTE JANIO QUADROS;102505
2010;Bahia;2925808;QUEIMADAS;982764
2010;Bahia;2925907;QUIJINGUE;50895
2010;Bahia;2925956;RAFAEL JAMBEIRO;252985
2010;Bahia;2926004;REMANSO;427394
2010;Bahia;2926103;RETIROLANDIA;195380
2010;Bahia;2926202;RIACHAO DAS NEVES;228929
2010;Bahia;2926301;RIACHAO DO JACUIPE;499268
2010;Bahia;2926400;RIACHO DE SANTANA;1102023
2010;Bahia;2926509;RIBEIRA DO AMPARO;130000
2010;Bahia;2926608;RIBEIRA DO POMBAL;996335
2010;Bahia;2926657;RIBEIRAO DO LARGO;29120
2010;Bahia;2926707;RIO DE CONTAS;94133
2010;Bahia;2926806;RIO DO ANTONIO;335686
2010;Bahia;2927002;RIO REAL;524493
2010;Bahia;2927101;RODELAS;28431
2010;Bahia;2927200;RUY BARBOSA;768631
2010;Bahia;2927309;SALINAS DA MARGARIDA;99390
2010;Bahia;2927408;SALVADOR;91691716,6232476
2010;Bahia;2927507;SANTA BARBARA;200306
2010;Bahia;2927606;SANTA BRIGIDA;1223103
2010;Bahia;2927705;SANTA CRUZ CABRALIA;447421
2010;Bahia;2927804;SANTA CRUZ DA VITORIA;68291
2010;Bahia;2927903;SANTA INES;273247
2010;Bahia;2928059;SANTA LUZIA;254709
2010;Bahia;2928109;SANTA MARIA DA VITORIA;318878
2010;Bahia;2928406;SANTA RITA DE CASSIA;175199
2010;Bahia;2928505;SANTA TEREZINHA;10582
2010;Bahia;2928000;SANTALUZ;1422410
2010;Bahia;2928208;SANTANA;851227
2010;Bahia;2928307;SANTANOPOLIS;625235
2010;Bahia;2928604;SANTO AMARO;2264020
2010;Bahia;2928703;SANTO ANTONIO DE JESUS;3777641
2010;Bahia;2928802;SANTO ESTEVAO;3053583
2010;Bahia;2928901;SAO DESIDERIO;367414
2010;Bahia;2929107;SAO FELIPE;572701
2010;Bahia;2929008;SAO FELIX;3484
2010;Bahia;2929057;SAO FELIX DO CORIBE;2044087
2010;Bahia;2929206;SAO FRANCISCO DO CONDE;837731
2010;Bahia;2929255;SAO GABRIEL;440843
2010;Bahia;2929305;SAO GONCALO DOS CAMPOS;787294
2010;Bahia;2929354;SAO JOSE DA VITORIA;140820
2010;Bahia;2929404;SAO MIGUEL DAS MATAS;222027
2010;Bahia;2929503;SAO SEBASTIAO DO PASSE;1704266
2010;Bahia;2929602;SAPEACU;709778
2010;Bahia;2929701;SATIRO DIAS;54600
2010;Bahia;2929750;SAUBARA;103906
2010;Bahia;2929909;SEABRA;5509061
2010;Bahia;2930006;SEBASTIAO LARANJEIRAS;176475
2010;Bahia;2930105;SENHOR DO BONFIM;6456758
2010;Bahia;2930204;SENTO SE;443820
2010;Bahia;2930154;SERRA DO RAMALHO;370656
2010;Bahia;2930303;SERRA DOURADA;147732
2010;Bahia;2930402;SERRA PRETA;456831
2010;Bahia;2930501;SERRINHA;3576848
2010;Bahia;2930600;SERROLANDIA;82722
2010;Bahia;2930709;SIMOES FILHO;3275440
2010;Bahia;2930758;SITIO DO MATO;12137
2010;Bahia;2930766;SITIO DO QUINTO;79560
2010;Bahia;2930774;SOBRADINHO;469662
2010;Bahia;2930808;SOUTO SOARES;571129
2010;Bahia;2930907;TABOCAS DO BREJO VELHO;374868
2010;Bahia;2931004;TANHACU;1276523
2010;Bahia;2931053;TANQUE NOVO;2592195
2010;Bahia;2931103;TANQUINHO;83221
2010;Bahia;2931202;TAPEROA;440015
2010;Bahia;2931301;TAPIRAMUTA;165594
2010;Bahia;2931350;TEIXEIRA DE FREITAS;7074047
2010;Bahia;2931400;TEODORO SAMPAIO;420
2010;Bahia;2931509;TEOFILANDIA;1752541
2010;Bahia;2931707;TERRA NOVA;16442
2010;Bahia;2931806;TREMEDAL;73190
2010;Bahia;2931905;TUCANO;1098820
2010;Bahia;2932002;UAUA;429546
2010;Bahia;2932101;UBAIRA;291616
2010;Bahia;2932200;UBAITABA;914239
2010;Bahia;2932309;UBATA;750505
2010;Bahia;2932408;UIBAI;566375
2010;Bahia;2932507;UNA;443489
2010;Bahia;2932606;URANDI;473200
2010;Bahia;2932705;URUCUCA;483571
2010;Bahia;2932804;UTINGA;1116765
2010;Bahia;2932903;VALENCA;2721481
2010;Bahia;2933000;VALENTE;1452370
2010;Bahia;2933059;VARZEA DA ROCA;119015
2010;Bahia;2933158;VARZEA NOVA;408967
2010;Bahia;2933174;VARZEDO;151463
2010;Bahia;2933208;VERA CRUZ;581106
2010;Bahia;2933307;VITORIA DA CONQUISTA;15292011
2010;Bahia;2933406;WAGNER;77636
2010;Bahia;2933455;WANDERLEY;611078
2010;Bahia;2933505;WENCESLAU GUIMARAES;2635
2010;Bahia;2933604;XIQUE-XIQUE;2026245
2010;Ceará ;2307809;MARCO;2081410
2010;Ceará ;2300101;ABAIARA;98791
2010;Ceará ;2300150;ACARAPE;24549
2010;Ceará ;2300200;ACARAU;1057300
2010;Ceará ;2300309;ACOPIARA;156689
2010;Ceará ;2300606;ALTANEIRA;27066
2010;Ceará ;2300705;ALTO SANTO;162500
2010;Ceará ;2300754;AMONTADA;1180767
2010;Ceará ;2300804;ANTONINA DO NORTE;94120
2010;Ceará ;2300903;APUIARES;195000
2010;Ceará ;2301000;AQUIRAZ;3003885
2010;Ceará ;2301109;ARACATI;1246537
2010;Ceará ;2301208;ARACOIABA;222741
2010;Ceará ;2301406;ARATUBA;50505
2010;Ceará ;2301604;ASSARE;304433
2010;Ceará ;2301703;AURORA;212836
2010;Ceará ;2301851;BANABUIU;353600
2010;Ceará ;2301901;BARBALHA;1096144
2010;Ceará ;2301950;BARREIRA;381024
2010;Ceará ;2302008;BARRO;42129
2010;Ceará ;2302107;BATURITE;1080883
2010;Ceará ;2302206;BEBERIBE;1810322
2010;Ceará ;2302305;BELA CRUZ;13000
2010;Ceará ;2302404;BOA VIAGEM;926464
2010;Ceará ;2302503;BREJO SANTO;1491950
2010;Ceará ;2302602;CAMOCIM;1567768
2010;Ceará ;2302701;CAMPOS SALES;167452
2010;Ceará ;2302800;CANINDE;1839195
2010;Ceará ;2302909;CAPISTRANO;70876
2010;Ceará ;2303006;CARIDADE;506480
2010;Ceará ;2303105;CARIRE;268177
2010;Ceará ;2303204;CARIRIACU;207818
2010;Ceará ;2303402;CARNAUBAL;165516
2010;Ceará ;2303501;CASCAVEL;2454292
2010;Ceará ;2303600;CATARINA;276635
2010;Ceará ;2303659;CATUNDA;202417
2010;Ceará ;2303709;CAUCAIA;14676986
2010;Ceará ;2303808;CEDRO;215980
2010;Ceará ;2303956;CHOROZINHO;803179
2010;Ceará ;2304004;COREAU;232388
2010;Ceará ;2304103;CRATEUS;2539176
2010;Ceará ;2304202;CRATO;6998524
2010;Ceará ;2304236;CROATA;137098
2010;Ceará ;2304251;CRUZ;1459701
2010;Ceará ;2304285;EUSEBIO;1492922
2010;Ceará ;2304301;FARIAS BRITO;180186
2010;Ceará ;2304350;FORQUILHA;641023
2010;Ceará ;2304400;FORTALEZA;74892688,7732027
2010;Ceará ;2304459;FORTIM;80639
2010;Ceará ;2304509;FRECHEIRINHA;208494
2010;Ceará ;2304608;GENERAL SAMPAIO;27274
2010;Ceará ;2304657;GRACA;14170
2010;Ceará ;2304707;GRANJA;802685
2010;Ceará ;2304905;GROAIRAS;176895
